study_id,n_successful_sims,true_mu02,true_mu03,true_kappa2,true_omega2,true_omega3,rec_mean_mu02,rec_mean_mu03,rec_mean_kappa2,rec_mean_omega2,rec_mean_omega3,rec_b1_mu02,rec_b1_mu03,rec_b1_kappa2,rec_b1_omega2,rec_b1_omega3,rec_b2_mu02,rec_b2_mu03,rec_b2_kappa2,rec_b2_omega2,rec_b2_omega3,mu02_sim1,mu03_sim1,kappa2_sim1,omega2_sim1,omega3_sim1,mu02_sim2,mu03_sim2,kappa2_sim2,omega2_sim2,omega3_sim2,mu02_sim3,mu03_sim3,kappa2_sim3,omega2_sim3,omega3_sim3,mu02_sim4,mu03_sim4,kappa2_sim4,omega2_sim4,omega3_sim4,mu02_sim5,mu03_sim5,kappa2_sim5,omega2_sim5,omega3_sim5,mu02_sim6,mu03_sim6,kappa2_sim6,omega2_sim6,omega3_sim6,mu02_sim7,mu03_sim7,kappa2_sim7,omega2_sim7,omega3_sim7,mu02_sim8,mu03_sim8,kappa2_sim8,omega2_sim8,omega3_sim8,mu02_sim9,mu03_sim9,kappa2_sim9,omega2_sim9,omega3_sim9,mu02_sim10,mu03_sim10,kappa2_sim10,omega2_sim10,omega3_sim10,mu02_b1_sim1,mu03_b1_sim1,kappa2_b1_sim1,omega2_b1_sim1,omega3_b1_sim1,mu02_b1_sim2,mu03_b1_sim2,kappa2_b1_sim2,omega2_b1_sim2,omega3_b1_sim2,mu02_b1_sim3,mu03_b1_sim3,kappa2_b1_sim3,omega2_b1_sim3,omega3_b1_sim3,mu02_b1_sim4,mu03_b1_sim4,kappa2_b1_sim4,omega2_b1_sim4,omega3_b1_sim4,mu02_b1_sim5,mu03_b1_sim5,kappa2_b1_sim5,omega2_b1_sim5,omega3_b1_sim5,mu02_b1_sim6,mu03_b1_sim6,kappa2_b1_sim6,omega2_b1_sim6,omega3_b1_sim6,mu02_b1_sim7,mu03_b1_sim7,kappa2_b1_sim7,omega2_b1_sim7,omega3_b1_sim7,mu02_b1_sim8,mu03_b1_sim8,kappa2_b1_sim8,omega2_b1_sim8,omega3_b1_sim8,mu02_b1_sim9,mu03_b1_sim9,kappa2_b1_sim9,omega2_b1_sim9,omega3_b1_sim9,mu02_b1_sim10,mu03_b1_sim10,kappa2_b1_sim10,omega2_b1_sim10,omega3_b1_sim10,mu02_b2_sim1,mu03_b2_sim1,kappa2_b2_sim1,omega2_b2_sim1,omega3_b2_sim1,mu02_b2_sim2,mu03_b2_sim2,kappa2_b2_sim2,omega2_b2_sim2,omega3_b2_sim2,mu02_b2_sim3,mu03_b2_sim3,kappa2_b2_sim3,omega2_b2_sim3,omega3_b2_sim3,mu02_b2_sim4,mu03_b2_sim4,kappa2_b2_sim4,omega2_b2_sim4,omega3_b2_sim4,mu02_b2_sim5,mu03_b2_sim5,kappa2_b2_sim5,omega2_b2_sim5,omega3_b2_sim5,mu02_b2_sim6,mu03_b2_sim6,kappa2_b2_sim6,omega2_b2_sim6,omega3_b2_sim6,mu02_b2_sim7,mu03_b2_sim7,kappa2_b2_sim7,omega2_b2_sim7,omega3_b2_sim7,mu02_b2_sim8,mu03_b2_sim8,kappa2_b2_sim8,omega2_b2_sim8,omega3_b2_sim8,mu02_b2_sim9,mu03_b2_sim9,kappa2_b2_sim9,omega2_b2_sim9,omega3_b2_sim9,mu02_b2_sim10,mu03_b2_sim10,kappa2_b2_sim10,omega2_b2_sim10,omega3_b2_sim10,sim1_success,sim2_success,sim3_success,sim4_success,sim5_success,sim6_success,sim7_success,sim8_success,sim9_success,sim10_success
TP701,10,-0.011561647,0.918192535,0.5773719565,0.0621980215,-1.6647398415,0.0022920161835344,0.999737202711774,0.600590984452059,-1.98423935974813,-1.99848236171471,0.00172809918454222,0.999445048368481,0.600965390622502,-1.99341539328047,-1.99889872109189,0.00285593318252658,1.00002935705507,0.600216578281617,-1.9750633262158,-1.99806600233753,0.00363440273019797,1.0008969232763,0.601952659740784,-2.01360774876821,-1.99861876973589,0.00165542663450241,1.00258615242997,0.596652688992932,-2.06009917876644,-2.00244893916667,0.00112395397259951,0.995671350012071,0.602720926245768,-1.92334618119603,-1.99668036775731,0.00199191824841144,1.00099311643221,0.601936619207378,-1.9505033657647,-1.9961556000408,0.000567768989259157,1.00018643396677,0.598743843176714,-1.99118861584529,-2.00052824327224,0.00357300860733417,0.99690241703726,0.603018719216829,-1.86952388159918,-1.98867032960116,0.00172135821799531,1.00337216663538,0.597379584785889,-2.08859259851035,-2.00447959485578,0.00415383867218673,1.00171284850826,0.600817167834749,-1.96440246294089,-1.99794731074644,0.00187466330872869,0.995340655791077,0.602793432130283,-1.95498596607122,-1.99768189186925,0.00262382245412863,0.999709963028437,0.599894203189267,-2.02614359801901,-2.00161257010154,0.00234650134645166,1.00117813459095,0.602840330275653,-2.0300259369303,-1.99811709468021,0.00277214054369761,0.999016789828889,0.593307337351232,-2.08843535669464,-2.00694695150635,0.00147673889007715,0.995382483233465,0.604665283027894,-1.88319356870703,-1.99657842974583,0.0004773646364895,1.00033413327194,0.598985599485977,-2.09464175104109,-2.00439787785118,-0.00076354328041895,1.00186664537893,0.601196394329294,-1.96862932620075,-1.99829393424093,0.00278770620681667,0.997216053345185,0.604415348924607,-1.80939760227816,-1.98114965660699,0.000860707338513909,1.00245364479255,0.599163878453535,-2.1047621610423,-2.00510718429567,0.0031583987517388,1.00052379817753,0.599297990881926,-1.99860823536432,-2.00194011541831,0.00198827244368434,0.996497017058449,0.607042045351957,-1.90086629064091,-1.99370537055734,0.00217670496837154,0.999981784006919,0.598739698142944,-2.05559370390516,-2.00275059601607,0.00492230411394427,1.00061571196165,0.601064989205915,-1.99718956060612,-1.99912044479158,0.00053871272530721,1.00615551503106,0.599998040634632,-2.03176300083823,-1.997950926827,0.000771169055121881,0.995960216790677,0.600776569463641,-1.96349879368504,-1.99678230576879,0.00350647186033338,1.00165209959247,0.604887638928778,-1.80636498048831,-1.98791332223042,0.00189908125893726,0.998506222554623,0.596291292024135,-2.01374790548982,-2.00276255230356,0.00435831100785167,0.996588780729335,0.601622089509052,-1.9296501609202,-1.99619100259533,0.00258200909747672,1.00429068847821,0.595595291118244,-2.07242303597841,-2.00385200541589,0.00514927859263465,1.00290189883898,0.602336344787573,-1.93019669051747,-1.99395450607457,0.00176105417377303,0.994184294523705,0.598544818908609,-2.00910564150152,-2.00165841318116,0.00307093993988571,0.999438142049954,0.60104870823559,-1.99669349213287,-2.00047454418701,1,1,1,1,1,1,1,1,1,1
TP711,10,-0.0344399095,0.141418314,0.435022863,2.1869371135,0.31303421,-0.151617312953449,-0.742365686331005,0.511124896843988,0.688548687743676,0.452459196201283,-0.068804599045173,0.194910306493642,0.52798936266757,0.76855088533073,1.0160163846682,-0.234430026861725,-1.67964167915565,0.494260431020405,0.608546490156622,-0.111097992265636,-0.357848373094289,-1.18539283392835,0.508280668390886,0.793792422326891,0.239291425670236,0.0305063577249559,0.0189869037660345,0.517585508600595,0.860319187865915,0.913991753767614,-0.177668109340308,-0.995107183256926,0.517099291372946,0.604460097284255,0.324614831692911,-0.101358902901804,-0.955450566624613,0.493449347728367,0.51136124274285,0.163222574089536,-0.197183616479708,-0.826968895735585,0.519887718529572,0.57932030993429,0.565896118945266,0.05875654599328,-0.597765160391534,0.506305246373275,0.644219702159924,0.766081054220876,-0.354986379590679,-0.887948316507538,0.510231096831333,0.84061553911079,0.135708046719968,-0.0253118309766413,-0.877608329264026,0.523415934449283,0.697376873993561,0.42549132314861,-0.110111352284448,0.0914304575193539,0.513407774507335,0.722981650368038,0.698438455936738,-0.280967468584847,-1.20783293888687,0.501586381656283,0.631039851650244,0.291856377821073,-0.261807840555978,-0.200577986436832,0.535034748947466,0.974737575439541,0.9227878505094,0.126593450223461,0.625337862416618,0.51953579864683,0.825731271070265,1.05516995467838,-0.11096527539279,0.0813184498369695,0.539094890214721,0.835718892793394,1.21229845285283,0.0309811040168204,0.629016067804935,0.500149931884955,0.728001874282692,1.14279282223762,-0.195541280020074,-0.178664106115772,0.540720749063675,0.559810622589115,0.993784196918079,0.165672393950272,0.549798147305752,0.526808649094956,0.68703982086592,1.12384026139064,-0.179480937551911,0.2842197956165,0.541602203960357,0.894225322463015,0.921390625172349,0.0555820581227547,-0.0539025153382278,0.558391707779184,0.837263475036624,0.90627154400556,-0.09031087520037,0.512676463933652,0.499859350499608,0.58415100600507,0.819511669190887,-0.228768788043916,-0.300119114087179,0.518695596583953,0.75882899276166,1.06231646972627,-0.453888905632601,-2.17020768141986,0.481526587834306,0.612847269214241,-0.444204999168928,-0.0655807347735487,-0.587364054884549,0.51563521855436,0.894907104661565,0.772813552856848,-0.244370943287827,-2.07153281635082,0.495103692531171,0.373201301775117,-0.563068789467005,-0.233698909820429,-2.53991720105416,0.486748763571779,0.294720611203009,-0.816347674058548,-0.198825952939342,-1.4752736853554,0.49905468799547,0.598829997279465,0.138008040972452,-0.0481593019637122,-1.74532846808882,0.485801843651594,0.601399583453927,0.408321847051112,-0.530491821629447,-2.06011642863158,0.47885998970231,0.787005755758566,-0.649974531732413,-0.106205720076037,-1.70131414318982,0.488440161119382,0.557490272950498,-0.05528889770834,-0.129911829368526,-0.329815548894944,0.526956198515063,0.861812294731007,0.577365242682589,-0.333166149125779,-2.11554676368656,0.484477166728613,0.503250710538827,-0.478603714084125,1,1,1,1,1,1,1,1,1,1
TP607,0,-0.766209664,-3.1987340685,0.44709261,0.4947650805,-1.457794925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0
TP741,0,-0.072185957,-0.5352680395,0.4608387955,2.3963156625,-0.788330639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0
TP677,0,-0.252632746,-1.1365273925,0.454443058,2.08047961,-0.789769108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0
TP606,0,-0.0057829185,-1.0467775745,0.511424447,1.977551097,-0.475342367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0
TP537,10,-0.8199318345,-2.523307005,0.4313565445,1.355874851,-1.2933533875,-0.319627686461693,-1.34556609859473,0.518407811828547,0.190161470918392,-0.23494631679179,-0.154899695454908,-0.743199136011575,0.532235470117247,0.378161101264822,0.612194708993301,-0.484355677468479,-1.94793306117788,0.504580153539846,0.00216184057196135,-1.08208734257688,-0.145186929377896,-1.93601729464922,0.510921212929229,0.13391992681252,-0.0465069908522776,-0.4778949898466,-1.12687936056974,0.517166579074942,0.369904820617981,0.439045637586788,-0.418598766537068,-1.87575862635091,0.510375890761034,0.123131365746623,0.0582434821553298,-0.331953633279291,-1.1601189136377,0.53382070573455,0.494159047053379,0.369953664621546,-0.0496190505685018,-1.6985070618956,0.502598513310091,0.356343842438995,-0.764148622183105,-0.396193271973749,-1.79488780342683,0.507134751261291,0.265251932686014,0.0970295851060811,-0.39395260592513,-1.1107799893109,0.518816084018702,0.32147833028469,0.717241936120044,-0.0872313888967075,0.981306538642332,0.63416852222776,-1.15544361240919,-1.83973532468353,-0.51015682054115,-1.89761124931588,0.487561380903402,0.537691985272411,-0.368062195879696,-0.38548940767084,-1.83640722543282,0.461514478064463,0.4551770706805,-1.01252433990907,0.072034663366663,-1.23803144238546,0.522404124938957,0.399297200416102,0.953097525291945,-0.304484284549884,0.153557836074013,0.538913997316676,0.572041301112854,1.46312773832932,-0.323194094095332,-0.999599116984131,0.51624624377515,0.580582582558854,0.901288184558643,-0.0505370662398587,-0.17281909406276,0.566631670040911,0.753856299799742,1.59615429336527,0.189433032875521,-1.88144659298159,0.51571608834865,0.360303033035823,-0.0474842547905859,0.114039510690427,-1.06749093070954,0.49683619017198,0.734619639574376,1.03519470429727,-0.175257759538103,-0.133167959473845,0.547528602984656,0.557047473008082,1.3302081125276,-0.0569278078582931,0.987776802267957,0.638990442037065,-1.03559478958347,-1.79231966782079,-0.460764609807705,-0.946091120239168,0.502425500274419,0.566227049947608,0.672515004304881,-0.553338539392516,-2.13467974162123,0.476661841284009,0.29323122277825,0.0101654498694501,-0.362408522122455,-2.63400314691299,0.499438300919501,-0.131457346791063,-1.0461115069965,-0.651305695143315,-2.40731655721349,0.495419160833209,0.167768340123108,-0.585036463155742,-0.514003438978803,-2.75191813571769,0.504505537746918,-0.334319851065608,-0.784801220247983,-0.613370200318724,-2.14741873321264,0.501009741428189,0.234461794307015,-0.856246964122173,-0.288671134012525,-1.5155675308096,0.489480938271531,0.352384651842166,-1.48081298957562,-0.906426054637924,-2.52228467614412,0.517433312350603,-0.204115774202349,-0.841135534085111,-0.612647452312157,-2.08839201914796,0.490103565052748,0.0859091875612983,0.104275759712487,-0.117534969935122,0.974836275016707,0.629346602418456,-1.27529243523492,-1.88715098154628,-0.559549031274596,-2.84913137839259,0.472697261532386,0.509156920597213,-1.40863939606427,-0.217640275949164,-1.5381347092444,0.446367114844917,0.61712291858275,-2.0352141296876,1,1,1,1,1,1,1,1,1,1
TP512,10,-0.134692905,-0.068153164,0.4491472565,2.410385195,-0.261087344,-0.146508584717719,-0.437087373253972,0.522648414817292,0.535267876710277,0.203806570596796,0.00104710102636426,0.465902292042087,0.542680280343115,0.44308663562325,0.293801844806504,-0.294064270461803,-1.34007703855003,0.502616549291469,0.627449117797304,0.113811296387089,-0.00572539662531849,-0.20343929410617,0.514977456478133,0.656147034103279,0.839217466715606,-0.307373546173699,-1.26774789216776,0.503328242733164,0.645189769892287,-0.0229252919962152,-0.201152256685261,-0.96697466925344,0.51126208880355,0.47922132126347,-0.0056507766465258,-0.141088055556202,-0.820275872915409,0.512200898050804,0.528646996558081,0.494937661913527,-0.170580427241897,0.557271063370141,0.587757080447175,0.841715735383818,-0.319260264410555,-0.120826039984007,0.0895882612501897,0.507764589991905,0.761997396386333,0.889903542178644,-0.118532080765965,-1.01858129272031,0.495167917893496,0.406813271191358,0.0100893588428385,0.0423279833274211,0.21714881091271,0.587822619890161,-0.191175681831629,-0.487244451947213,-0.0327925324668,0.12670964286599,0.491487463218012,0.736166998342126,0.591386332748666,-0.409343495005463,-1.08457248977566,0.514715790666522,0.487955925813648,0.0476121285691905,0.127665628322074,0.557840515328475,0.521605350301237,0.646105583329085,1.05982587739646,-0.166224850410562,-0.180920322651149,0.535994084129486,0.61241766014199,0.716280390857712,0.104364862969078,0.341138760337109,0.525858063939531,0.753625289369954,0.692940351204186,0.0182481337833002,0.227237623031383,0.537366643821524,0.529192131930497,0.893579843774617,-0.0926491896494521,0.998477894789372,0.648010584358696,0.779013802061444,-1.25542637595585,-0.0170230784539984,0.761632866201601,0.507391821895523,0.493638333754829,0.963622145095632,0.0925134831476127,0.333924440813803,0.498107586609478,0.604596581224366,0.662353105085562,0.00635053133441703,0.986629728859153,0.635112319548585,-1.14895808283175,-1.86701482172656,0.080794637217442,0.698567443153053,0.464198533190889,0.571595859119983,0.632319088393365,-0.143569147996269,-0.065506029441931,0.553157815636202,0.589639198132101,0.439538843939915,-0.139116421572711,-0.964719103540816,0.50834956265503,0.666188484877473,0.618609056034752,-0.448522241936836,-2.35457546168437,0.470662401336842,0.677961879642584,-0.762130974850143,-0.506669376339601,-2.27508809884399,0.496666113667568,0.204817353156987,-0.704241904497237,-0.300424244895703,-1.8677893688622,0.487035152280085,0.528101861185665,0.0962954800524373,-0.248511664834342,0.116064231950911,0.527503576535654,0.904417668706192,0.616905847134735,-0.224629001514016,-0.582456343701221,0.508137358088287,1.03035645901784,0.816184939261655,-0.329577644679544,-2.37108702625443,0.492228249177513,0.20902996115835,-0.642174387399885,0.0783054353204251,-0.552332107033734,0.540532920231738,0.76660671916849,0.892525917832139,-0.146379702151042,-0.445148157421074,0.518776393245134,0.900738137564269,0.550453577103967,-0.675117842014656,-2.10363895010938,0.476273765696841,0.386272653495196,-0.344314586801534,1,1,1,1,1,1,1,1,1,1
TP700,10,-0.1969060815,-0.0530218105,0.461324007,2.5108802115,-0.5964699145,-0.0860086227328627,0.282059032942889,0.568674952150068,-0.2574564838836,-0.644919711604123,-0.00765649537772724,0.833211170588904,0.575488546277136,-0.424925484154277,-0.92943534433323,-0.164360750087998,-0.269093104703127,0.561861358022999,-0.0899874836129229,-0.360404078875015,-0.0959977718379401,0.00879512654243375,0.563478949787179,-0.252554082359364,-0.704314618404717,-0.241859950243195,-0.422034129738706,0.486993035884939,0.495221453229118,0.621678360871551,-0.112790992859432,0.338630683298289,0.591250057130559,-0.194384798367308,-0.238196108468265,-0.0142262658393277,1.00091314728745,0.619925854861141,-1.38447639987536,-1.90854859925651,0.0576519024785523,0.511444595661105,0.568041769052873,0.223863722683127,-0.653029082746149,-0.0118340295137373,0.996334194121445,0.627362992862824,-1.21524822310196,-1.89596122306309,-0.1268280509742,0.408173734999235,0.591869301319473,-0.315844395311949,-0.456039048748985,-0.240640762087592,-0.617239606121803,0.490664979039282,0.516183878991974,0.317297749888477,-0.0854962618566353,-0.381185692305,0.51464772939174,0.709604381725246,0.335385538274828,0.0119359554048803,0.976758275684435,0.632514852170668,-1.15693037644952,-1.86747008438836,-0.0138119006837852,1.00478258447303,0.622188943205566,-1.28998293711074,-1.89415769087506,0.00679726952220117,0.592796391188953,0.481983505242363,0.464551789825833,0.627089700820678,-0.0191017833542288,0.994800435982442,0.637258178001179,-1.05546342615164,-1.81069404687607,-0.0115935208163462,1.00189571421004,0.620802314177471,-1.40264110156417,-1.88322198162119,0.100113679698917,0.526183020237308,0.510481440373154,1.08439625183506,0.485540999044511,-0.0128804785897342,0.998170449562863,0.632833311973474,-1.1495946134512,-1.8562186417202,-0.00206453540197818,0.997619003927522,0.632126552495304,-1.214116554907,-1.84639033812839,0.00654768438229397,0.791330297042222,0.487520589104248,0.702239587465534,0.722341832342026,-0.146722462087175,0.440521552570784,0.496948205625473,0.810594705831615,0.0373010751291001,0.0161510935525626,0.98401225669387,0.632742422573133,-1.19923854331606,-1.87594435144771,-0.178183642992095,-0.987192331388165,0.504768956368793,0.784874772392007,0.485528454065624,-0.490517170008591,-1.43686465066636,0.492002566527514,0.525891116632403,0.616267020922423,-0.206480202364636,-0.317539069385863,0.54524193625994,0.666693829417023,1.33430182993954,-0.0168590108623091,0.999930580364862,0.619049395544812,-1.36631169818654,-1.93387521689183,0.0151901252581873,0.496706171084902,0.625602097732593,-0.636668806468802,-1.79159916453681,-0.0107875804377404,0.994497938680026,0.621892673752173,-1.28090183275272,-1.93570380440599,-0.251591566546422,-0.181271533929052,0.551612050143643,0.582427764283102,0.934312240630422,-0.487829208557478,-2.02580950928583,0.493809368974315,0.330128170518414,-0.0877463325650727,-0.0242700616260957,-1.20289293718078,0.532347253158006,0.608614057618876,0.633470001420556,0.00772081725719799,0.969504294674999,0.632287281768204,-1.11462220958299,-1.85899581732902,1,1,1,1,1,1,1,1,1,1
TP740,10,-0.043486722,0.4067110095,0.536846169,0.425742653,-1.655564237,-0.00107340891660565,0.999100698973154,0.604050973797672,-1.90386174803838,-1.99248762967592,-0.00135546698890967,0.999218002238644,0.603884576321808,-1.90761764769715,-1.99056566324819,-0.000791350844301628,0.998983395707664,0.604217371273537,-1.90010584837961,-1.99440959610364,-0.00582133786327039,1.00416893385625,0.605009136722246,-1.90410662298102,-1.98726958995537,0.00182204584816013,0.999959923358661,0.600478967034516,-1.92528456651926,-1.99422358941369,0.0014210793761774,0.999563855053808,0.605110922123416,-1.94769267627564,-1.99785950565646,0.000206505390362944,1.00266047477882,0.602194640029837,-2.04283557633715,-2.0021833474135,-0.00667458328876065,0.992256505755479,0.605693975954286,-1.79140396970632,-1.98469300326967,-0.000417485705660432,0.995807655570202,0.606551688232477,-1.90051615089369,-1.99347032620777,-0.00740665739008293,0.997898533637128,0.608615898982217,-1.75415627538094,-1.97812554163601,0.00134626135963943,1.00042817402444,0.604104651846728,-1.91634636008174,-1.99635145471953,0.00216618678634596,0.999373583677963,0.605311799488424,-1.90459682068013,-1.9930241047459,0.00262389632103207,0.998889350018786,0.597438057562576,-1.95167846152791,-1.99767583374128,-0.00357627479639364,1.00385733759479,0.606140587248553,-1.82085703307243,-1.97524749791736,0.00219346846596564,0.999571809149181,0.598576587512945,-1.91272335202993,-1.99341418698455,0.0016381141534419,0.998167956726179,0.603835512266784,-1.91585048406896,-1.99652412662458,0.000726615361137905,1.00085640472628,0.602862546017437,-1.99243439101575,-1.99903287712117,-0.00816313172087605,0.993560016598379,0.605840282968309,-1.78477285287896,-1.98048953354422,-0.00134815760235665,0.997764564137387,0.605417668784246,-1.982890981285,-1.99711416974002,-0.0105137921214802,0.998602785536669,0.608090350425768,-1.76479777800981,-1.97303855313491,0.00223648113765182,1.00179361749483,0.603442324804824,-1.98753349728878,-1.99706989279567,0.00196458017090895,0.997690996175589,0.607212376896063,-1.90810916905272,-1.9934054880497,0.00128742706290369,1.00031453424716,0.59742752629315,-2.00620693826917,-2.00032030656969,-0.00806640093014713,1.00448053011772,0.603877686195939,-1.98735621288962,-1.99929168199338,0.00145062323035462,1.00034803756814,0.602381346556087,-1.9378457810086,-1.99503299184283,0.00120404459891289,1.00095975338144,0.606386331980047,-1.97953486848231,-1.99919488468835,-0.000313604580412018,1.00446454483136,0.601526734042238,-2.09323676165855,-2.00533381770583,-0.00518603485664524,0.99095299491258,0.605547668940262,-1.79803508653367,-1.98889647299511,0.000513186191035788,0.993850747003017,0.607685707680709,-1.81814132050237,-1.98982648267551,-0.00429952265868565,0.997194281737587,0.609141447538666,-1.74351477275207,-1.98321253013711,0.000456041581627031,0.999062730554047,0.604766978888633,-1.8451592228747,-1.99563301664339,0.00236779340178298,1.00105617118034,0.603411222080785,-1.90108447230755,-1.99264272144209,0.00396036557916046,0.997464165790416,0.597448588832002,-1.89714998478666,-1.99503136091286,1,1,1,1,1,1,1,1,1,1
